,Taxonomy,Parent,Child
2774,CoRel1,shrimp,fry bread
2775,CoRel1,shrimp,hatch
2776,CoRel1,shrimp,jalapeno
2777,CoRel1,shrimp,chilis
2778,CoRel1,shrimp,jalape os
2779,CoRel1,shrimp,habanero
2780,CoRel1,shrimp,zest
2781,CoRel1,shrimp,pepper
2782,CoRel1,shrimp,pickled carrots
2783,CoRel1,shrimp,jalapenos
2784,CoRel1,shrimp,enchilada style
2785,CoRel1,shrimp,marinated chicken
2786,CoRel1,shrimp,pico
2787,CoRel1,shrimp,crema
2788,CoRel1,shrimp,tomatillo
2789,CoRel1,shrimp,lime
2790,CoRel1,shrimp,jalepeno
2791,CoRel1,burger,pickle
2792,CoRel1,burger,ketchup
2793,CoRel1,burger,pickles
2794,CoRel1,burger,mustard
2795,CoRel1,burger,condiments
2796,CoRel1,burger,hot mustard
2797,CoRel1,burger,mayo
2798,CoRel1,burger,vinegar
2799,CoRel1,burger,relish
2800,CoRel1,burger,siracha
2801,CoRel1,burger,packets
2802,CoRel1,burger,mayonnaise
2803,CoRel1,burger,condiment
2804,CoRel1,burger,hot sauce
2805,CoRel1,burger,soy sauce
2806,CoRel1,burger,honey mustard
2807,CoRel1,burger,thousand island dressing
2808,CoRel1,burger,vinegar based
2809,CoRel1,burger,thousand island
2810,CoRel1,burger,hoisin
2811,CoRel1,burger,bbq sauce
2812,CoRel1,burger,sesame seed
2813,CoRel1,burger,secret sauce
2814,CoRel1,burger,fry sauce
2815,CoRel1,burger,tahini
2816,CoRel1,burger,heinz
2817,CoRel1,burger,vinegary
2818,CoRel1,burger,dressings
2819,CoRel1,burger,hot pepper
2820,CoRel1,burger,tobacco
2821,CoRel1,burger,slaw
2822,CoRel1,burger,chili peppers
2823,CoRel1,burger,cole slaw
2824,CoRel1,burger,spicy mayo
2825,CoRel1,burger,chili paste
2826,CoRel1,burger,white bread
2827,CoRel1,burger,hoisin sauce
2828,CoRel1,burger,spicy mustard
2829,CoRel1,burger,aoli
2830,CoRel1,burger,daikon
2831,CoRel1,burger,dijon mustard
2832,CoRel1,burger,hot peppers
2833,CoRel1,burger,tartar sauce
2834,CoRel1,burger,kimchee
2835,CoRel1,burger,sparingly
2836,CoRel1,burger,packet
2837,CoRel1,burger,adding
2838,CoRel1,burger,tabasco
2839,CoRel1,burger,ranch dressing
2840,CoRel1,burger,sesame oil
2841,CoRel1,burger,skinny fries
2842,CoRel1,burger,tots
2843,CoRel1,burger,tater tots
2844,CoRel1,burger,onion rings
2845,CoRel1,burger,chicken fingers
2846,CoRel1,burger,fried pickles
2847,CoRel1,burger,hamburgers
2848,CoRel1,burger,french fries
2849,CoRel1,burger,chicken tenders
2850,CoRel1,burger,regular fries
2851,CoRel1,burger,curly fries
2852,CoRel1,burger,sweet potato tots
2853,CoRel1,burger,cheeseburgers
2854,CoRel1,burger,loaded fries
2855,CoRel1,burger,crinkle cut fries
2856,CoRel1,burger,potato skins
2857,CoRel1,burger,fried mushrooms
2858,CoRel1,burger,shoestring fries
2859,CoRel1,burger,jalapeno poppers
2860,CoRel1,burger,hand cut fries
2861,CoRel1,burger,fries
2862,CoRel1,burger,tenders
2863,CoRel1,burger,jalape o poppers
2864,CoRel1,burger,onion straws
2865,CoRel1,burger,sweet potato
2866,CoRel1,burger,burgers
2867,CoRel1,burger,mozzarella sticks
2868,CoRel1,burger,corn dog
2869,CoRel1,burger,patty melt
2870,CoRel1,burger,nachos
2871,CoRel1,burger,pretzels
2872,CoRel1,burger,smash fries
2873,CoRel1,burger,cheese curds
2874,CoRel1,burger,sliders
2875,CoRel1,burger,hush puppies
2876,CoRel1,burger,shoestring
2877,CoRel1,burger,hushpuppies
2878,CoRel1,burger,nuggets
2879,CoRel1,burger,buffalo wings
2880,CoRel1,burger,parmesan fries
2881,CoRel1,burger,pretzel bites
2882,CoRel1,burger,seasoned fries
2883,CoRel1,burger,hotdogs
2884,CoRel1,burger,double double
2885,CoRel1,burger,fry sauce
2886,CoRel1,burger,homemade chips
2887,CoRel1,burger,tator tots
2888,CoRel1,burger,hot dogs
2889,CoRel1,burger,fresh cut fries
2890,CoRel1,burger,fires
2891,CoRel1,burger,pastrami
2892,CoRel1,burger,corned beef
2893,CoRel1,burger,sandwhich
2894,CoRel1,burger,smoked meat
2895,CoRel1,burger,reuben
2896,CoRel1,burger,turkey
2897,CoRel1,burger,roast beef
2898,CoRel1,burger,french dip
2899,CoRel1,burger,capriotti
2900,CoRel1,burger,tuna melt
2901,CoRel1,burger,rueben
2902,CoRel1,burger,rye bread
2903,CoRel1,burger,bobbie
2904,CoRel1,burger,schwartz
2905,CoRel1,burger,turkey club
2906,CoRel1,burger,shwarma
2907,CoRel1,burger,matzo ball soup
2908,CoRel1,burger,ruben
2909,CoRel1,burger,sammich
2910,CoRel1,burger,cheesesteak
2911,CoRel1,burger,sammie
2912,CoRel1,burger,deli
2913,CoRel1,burger,deli meat
2914,CoRel1,burger,club sandwich
2915,CoRel1,burger,smoked turkey
2916,CoRel1,burger,panini
2917,CoRel1,burger,earl
2918,CoRel1,burger,hoagie
2919,CoRel1,burger,schnitzel
2920,CoRel1,burger,reuben sandwich
2921,CoRel1,burger,deli sandwiches
2922,CoRel1,burger,gyro
2923,CoRel1,burger,gyros
2924,CoRel1,burger,smoke meat
2925,CoRel1,burger,cranberry sauce
2926,CoRel1,burger,sammy
2927,CoRel1,burger,sub
2928,CoRel1,burger,thanksgiving
2929,CoRel1,burger,cuban sandwich
2930,CoRel1,burger,hero
2931,CoRel1,burger,grilled cheese
2932,CoRel1,burger,veggie sandwich
2933,CoRel1,burger,bahn mi
2934,CoRel1,burger,subs
2935,CoRel1,burger,roasted turkey
2936,CoRel1,burger,latkes
2937,CoRel1,burger,fatty brisket
2938,CoRel1,burger,sandwhiches
2939,CoRel1,burger,philly
2940,CoRel1,burger,shawarma
2941,CoRel1,burger,bleu cheese
2942,CoRel1,burger,truffle
2943,CoRel1,burger,blue cheese
2944,CoRel1,burger,gorgonzola
2945,CoRel1,burger,balsamic
2946,CoRel1,burger,parmesan
2947,CoRel1,burger,aioli
2948,CoRel1,burger,burrata
2949,CoRel1,burger,caprese salad
2950,CoRel1,burger,anchovy
2951,CoRel1,burger,fig
2952,CoRel1,burger,goat cheese
2953,CoRel1,burger,balsamic reduction
2954,CoRel1,burger,beet salad
2955,CoRel1,burger,parmesan cheese
2956,CoRel1,burger,crusted
2957,CoRel1,burger,seared scallops
2958,CoRel1,burger,aoli
2959,CoRel1,burger,olive oil
2960,CoRel1,burger,balsamic vinegar
2961,CoRel1,burger,caper
2962,CoRel1,burger,brown butter
2963,CoRel1,burger,truffled
2964,CoRel1,burger,artichokes
2965,CoRel1,burger,anchovies
2966,CoRel1,burger,thyme
2967,CoRel1,burger,rosemary
2968,CoRel1,burger,balsamic dressing
2969,CoRel1,burger,evoo
2970,CoRel1,burger,artichoke
2971,CoRel1,burger,parm
2972,CoRel1,burger,brussels sprouts
2973,CoRel1,burger,yukon
2974,CoRel1,burger,arugula
2975,CoRel1,burger,sage
2976,CoRel1,burger,fingerling potatoes
2977,CoRel1,burger,polenta
2978,CoRel1,burger,saganaki
2979,CoRel1,burger,vinaigrette
2980,CoRel1,burger,basil pesto
2981,CoRel1,burger,pine nuts
2982,CoRel1,burger,gnocchi
2983,CoRel1,burger,wedge
2984,CoRel1,burger,roasted garlic
2985,CoRel1,burger,caesar salad
2986,CoRel1,burger,potato gratin
2987,CoRel1,burger,white wine
2988,CoRel1,burger,whipped potatoes
2989,CoRel1,burger,heirloom tomatoes
2990,CoRel1,burger,seared foie gras
2991,CoRel1,burger,jalape os
2992,CoRel1,burger,jalapenos
2993,CoRel1,burger,sriracha
2994,CoRel1,burger,jalapeno
2995,CoRel1,burger,spicy salsa
2996,CoRel1,burger,sour cream
2997,CoRel1,burger,cilantro
2998,CoRel1,burger,pico
2999,CoRel1,burger,pico de gallo
3000,CoRel1,burger,chiles
3001,CoRel1,burger,jalape
3002,CoRel1,burger,chili powder
3003,CoRel1,burger,habanero
3004,CoRel1,burger,limes
3005,CoRel1,burger,hot salsa
3006,CoRel1,burger,mild salsa
3007,CoRel1,burger,tomatillo
3008,CoRel1,burger,lime
3009,CoRel1,burger,fresca
3010,CoRel1,burger,red chili
3011,CoRel1,burger,chili sauce
3012,CoRel1,burger,hot sauce
3013,CoRel1,burger,salsa verde
3014,CoRel1,burger,corn chips
3015,CoRel1,burger,peppers
3016,CoRel1,burger,guac
3017,CoRel1,burger,salsa
3018,CoRel1,burger,bell peppers
3019,CoRel1,burger,jalepenos
3020,CoRel1,burger,queso fresco
3021,CoRel1,burger,jalepeno
3022,CoRel1,burger,siracha
3023,CoRel1,burger,chile
3024,CoRel1,burger,salsas
3025,CoRel1,burger,roasted corn
3026,CoRel1,burger,tabasco
3027,CoRel1,burger,queso
3028,CoRel1,burger,tortilla chips
3029,CoRel1,burger,serrano
3030,CoRel1,burger,chilies
3031,CoRel1,burger,pickled carrots
3032,CoRel1,burger,guacamole
3033,CoRel1,burger,pinto beans
3034,CoRel1,burger,frijoles
3035,CoRel1,burger,pickled onions
3036,CoRel1,burger,pineapple
3037,CoRel1,burger,chips salsa
3038,CoRel1,burger,chili peppers
3039,CoRel1,burger,pineapples
3040,CoRel1,burger,mild
3041,CoRel1,burger,carmelized onions
3042,CoRel1,burger,american cheese
3043,CoRel1,burger,romaine lettuce
3044,CoRel1,burger,caramelized onions
3045,CoRel1,burger,lettuce
3046,CoRel1,burger,cheddar cheese
3047,CoRel1,burger,iceberg
3048,CoRel1,burger,tomatoes
3049,CoRel1,burger,ground beef
3050,CoRel1,burger,romaine
3051,CoRel1,burger,shredded
3052,CoRel1,burger,wilted
3053,CoRel1,burger,shredded lettuce
3054,CoRel1,burger,grilled chicken breast
3055,CoRel1,burger,processed cheese
3056,CoRel1,burger,beef patty
3057,CoRel1,burger,chopped
3058,CoRel1,burger,ground meat
3059,CoRel1,burger,sliced
3060,CoRel1,burger,red onion
3061,CoRel1,burger,slivers
3062,CoRel1,burger,patty
3063,CoRel1,burger,onions
3064,CoRel1,burger,hunks
3065,CoRel1,burger,heap
3066,CoRel1,burger,diced tomatoes
3067,CoRel1,burger,feta cheese
3068,CoRel1,burger,tiny pieces
3069,CoRel1,burger,roasted red peppers
3070,CoRel1,burger,bell pepper
3071,CoRel1,burger,applewood smoked bacon
3072,CoRel1,burger,slices
3073,CoRel1,burger,roasted peppers
3074,CoRel1,burger,pieces
3075,CoRel1,burger,shredded cheese
3076,CoRel1,burger,mixed greens
3077,CoRel1,burger,green peppers
3078,CoRel1,burger,shreds
3079,CoRel1,burger,tossed
3080,CoRel1,burger,diced
3081,CoRel1,burger,arugula
3082,CoRel1,burger,saut ed onions
3083,CoRel1,burger,basil leaves
3084,CoRel1,burger,buried
3085,CoRel1,burger,spring mix
3086,CoRel1,burger,crumbled
3087,CoRel1,burger,unseasoned
3088,CoRel1,burger,breast
3089,CoRel1,burger,blob
3090,CoRel1,burger,banana peppers
3091,CoRel1,burger,hash brown
3092,CoRel1,burger,biscuit
3093,CoRel1,burger,hashbrowns
3094,CoRel1,burger,home fries
3095,CoRel1,burger,biscuits
3096,CoRel1,burger,gravy
3097,CoRel1,burger,sausage links
3098,CoRel1,burger,hash browns
3099,CoRel1,burger,sourdough toast
3100,CoRel1,burger,toast
3101,CoRel1,burger,maple syrup
3102,CoRel1,burger,sausage patties
3103,CoRel1,burger,hotcakes
3104,CoRel1,burger,pancakes
3105,CoRel1,burger,muffin
3106,CoRel1,burger,chicken fried steak
3107,CoRel1,burger,corned beef hash
3108,CoRel1,burger,breakfast potatoes
3109,CoRel1,burger,french toast
3110,CoRel1,burger,scrambled eggs
3111,CoRel1,burger,hollandaise sauce
3112,CoRel1,burger,eggs
3113,CoRel1,burger,hashbrown
3114,CoRel1,burger,corn beef hash
3115,CoRel1,burger,real maple syrup
3116,CoRel1,burger,poached eggs
3117,CoRel1,burger,syrup
3118,CoRel1,burger,hollandaise
3119,CoRel1,burger,potatoes
3120,CoRel1,burger,fluffy
3121,CoRel1,burger,homefries
3122,CoRel1,burger,fried potatoes
3123,CoRel1,burger,wheat toast
3124,CoRel1,burger,country fried steak
3125,CoRel1,burger,waffles
3126,CoRel1,burger,cinnamon bun
3127,CoRel1,burger,buttermilk
3128,CoRel1,burger,seasoned potatoes
3129,CoRel1,burger,whipped butter
3130,CoRel1,burger,runny
3131,CoRel1,burger,potatos
3132,CoRel1,burger,waffle
3133,CoRel1,burger,yolks
3134,CoRel1,burger,powdered sugar
3135,CoRel1,burger,biscuits gravy
3136,CoRel1,burger,strawberry jam
3137,CoRel1,burger,powdered
3138,CoRel1,burger,grits
3139,CoRel1,burger,compote
3140,CoRel1,burger,scrambled
3141,CoRel1,burger,swiss
3142,CoRel1,burger,swiss cheese
3143,CoRel1,burger,cheddar
3144,CoRel1,burger,horseradish
3145,CoRel1,burger,fried egg
3146,CoRel1,burger,gruyere
3147,CoRel1,burger,poached egg
3148,CoRel1,burger,havarti
3149,CoRel1,burger,gruyere cheese
3150,CoRel1,burger,gouda
3151,CoRel1,burger,shallot
3152,CoRel1,burger,dijon
3153,CoRel1,burger,caramelized onion
3154,CoRel1,burger,smoked trout
3155,CoRel1,burger,pork loin
3156,CoRel1,burger,egg
3157,CoRel1,burger,terrine
3158,CoRel1,burger,tartine
3159,CoRel1,burger,chive
3160,CoRel1,burger,chard
3161,CoRel1,burger,leeks
3162,CoRel1,burger,mushroom
3163,CoRel1,burger,smoked gouda
3164,CoRel1,burger,smoked bacon
3165,CoRel1,burger,wild mushrooms
3166,CoRel1,burger,brie
3167,CoRel1,burger,herbed
3168,CoRel1,burger,hollandaise
3169,CoRel1,burger,saut ed
3170,CoRel1,burger,chives
3171,CoRel1,burger,ham
3172,CoRel1,burger,smoked salmon
3173,CoRel1,burger,brioche
3174,CoRel1,burger,tomato jam
3175,CoRel1,burger,manchego
3176,CoRel1,burger,creme fraiche
3177,CoRel1,burger,sauteed onions
3178,CoRel1,burger,florentine
3179,CoRel1,burger,roasted tomato
3180,CoRel1,burger,marmalade
3181,CoRel1,burger,rye
3182,CoRel1,burger,creamed
3183,CoRel1,burger,tomato
3184,CoRel1,burger,applewood smoked bacon
3185,CoRel1,burger,dill
3186,CoRel1,burger,classique
3187,CoRel1,burger,au gratin
3188,CoRel1,burger,bacon
3189,CoRel1,burger,portobello mushroom
3190,CoRel1,burger,steak frites
3191,CoRel1,burger,breakfast burrito
3192,CoRel1,burger,huevos rancheros
3193,CoRel1,burger,chorizo
3194,CoRel1,burger,chilaquiles
3195,CoRel1,burger,chile verde
3196,CoRel1,burger,omelette
3197,CoRel1,burger,burritos
3198,CoRel1,burger,machaca
3199,CoRel1,burger,breakfast burritos
3200,CoRel1,burger,burro
3201,CoRel1,burger,mexicana
3202,CoRel1,burger,enchiladas
3203,CoRel1,burger,huevos
3204,CoRel1,burger,chile relleno
3205,CoRel1,burger,sopes
3206,CoRel1,burger,chicken mole
3207,CoRel1,burger,ranchero
3208,CoRel1,burger,carnitas
3209,CoRel1,burger,chimichanga
3210,CoRel1,burger,pozole
3211,CoRel1,burger,arepas
3212,CoRel1,burger,chimi
3213,CoRel1,burger,empanadas
3214,CoRel1,burger,barbacoa
3215,CoRel1,burger,tostada
3216,CoRel1,burger,omelet
3217,CoRel1,burger,al pastor
3218,CoRel1,burger,enchilada
3219,CoRel1,burger,chile rellenos
3220,CoRel1,burger,street tacos
3221,CoRel1,burger,chimichangas
3222,CoRel1,burger,frijoles
3223,CoRel1,burger,tamales
3224,CoRel1,burger,pupusas
3225,CoRel1,burger,torta
3226,CoRel1,burger,asada
3227,CoRel1,burger,quesadilla
3228,CoRel1,burger,scramble
3229,CoRel1,burger,relleno
3230,CoRel1,burger,omlette
3231,CoRel1,burger,el pastor
3232,CoRel1,burger,mole
3233,CoRel1,burger,street taco
3234,CoRel1,burger,chili verde
3235,CoRel1,burger,quesadillas
3236,CoRel1,burger,shredded beef
3237,CoRel1,burger,carne
3238,CoRel1,burger,veggie burrito
3239,CoRel1,burger,benedict
3240,CoRel1,burger,papas
3241,CoRel1,bread,fig jam
3242,CoRel1,bread,sinful
3243,CoRel1,bread,decadent
3244,CoRel1,bread,brioche
3245,CoRel1,bread,crumb
3246,CoRel1,bread,hazelnut
3247,CoRel1,bread,nutella
3248,CoRel1,bread,crusty bread
3249,CoRel1,bread,butterscotch
3250,CoRel1,bread,pastry
3251,CoRel1,bread,bread pudding
3252,CoRel1,bread,mores
3253,CoRel1,bread,chocolate brownie
3254,CoRel1,bread,toffee
3255,CoRel1,bread,cannoli
3256,CoRel1,bread,strudel
3257,CoRel1,bread,cinnamon roll
3258,CoRel1,bread,cheesecake
3259,CoRel1,bread,croissant
3260,CoRel1,bread,chocolate bar
3261,CoRel1,bread,black forest
3262,CoRel1,bread,scone
3263,CoRel1,bread,caramel
3264,CoRel1,bread,napoleon
3265,CoRel1,bread,danish
3266,CoRel1,bread,custard
3267,CoRel1,bread,pecan pie
3268,CoRel1,bread,fondue
3269,CoRel1,bread,lemon tart
3270,CoRel1,bread,chocolate chip cookie
3271,CoRel1,bread,mascarpone
3272,CoRel1,bread,cinnamon bun
3273,CoRel1,bread,powdered sugar
3274,CoRel1,bread,cronut
3275,CoRel1,bread,souffl
3276,CoRel1,bread,chocolate
3277,CoRel1,bread,ganache
3278,CoRel1,bread,salted caramel
3279,CoRel1,bread,chocolate cake
3280,CoRel1,bread,torte
3281,CoRel1,bread,budino
3282,CoRel1,bread,cinnamon rolls
3283,CoRel1,bread,spicy sausage
3284,CoRel1,bread,cookie
3285,CoRel1,bread,maple
3286,CoRel1,bread,dulce de leche
3287,CoRel1,bread,biscotti
3288,CoRel1,bread,brownie
3289,CoRel1,bread,fig
3290,CoRel1,bread,more
3291,CoRel1,bread,cucumbers
3292,CoRel1,bread,bell peppers
3293,CoRel1,bread,carrots
3294,CoRel1,bread,cilantro
3295,CoRel1,bread,peppers
3296,CoRel1,bread,cucumber
3297,CoRel1,bread,tomatoes
3298,CoRel1,bread,roasted red pepper
3299,CoRel1,bread,roasted red peppers
3300,CoRel1,bread,romaine lettuce
3301,CoRel1,bread,celery
3302,CoRel1,bread,romaine
3303,CoRel1,bread,bell pepper
3304,CoRel1,bread,onions
3305,CoRel1,bread,artichokes
3306,CoRel1,bread,red peppers
3307,CoRel1,bread,jalape os
3308,CoRel1,bread,grilled chicken
3309,CoRel1,bread,lettuce
3310,CoRel1,bread,roasted garlic
3311,CoRel1,bread,feta cheese
3312,CoRel1,bread,chilies
3313,CoRel1,bread,green peppers
3314,CoRel1,bread,pico de gallo
3315,CoRel1,bread,salad dressing
3316,CoRel1,bread,red onion
3317,CoRel1,bread,chilis
3318,CoRel1,bread,spring mix
3319,CoRel1,bread,feta
3320,CoRel1,bread,brown rice
3321,CoRel1,bread,flat bread
3322,CoRel1,bread,bleu cheese
3323,CoRel1,bread,jicama
3324,CoRel1,bread,basil leaves
3325,CoRel1,bread,limes
3326,CoRel1,bread,iceberg
3327,CoRel1,bread,jalapenos
3328,CoRel1,bread,banana peppers
3329,CoRel1,bread,kale
3330,CoRel1,bread,yellow rice
3331,CoRel1,bread,kalamata
3332,CoRel1,bread,shredded lettuce
3333,CoRel1,bread,diced
3334,CoRel1,bread,dressing
3335,CoRel1,bread,zucchini
3336,CoRel1,bread,beets
3337,CoRel1,bread,chick peas
3338,CoRel1,bread,tomatos
3339,CoRel1,bread,blue cheese dressing
3340,CoRel1,bread,tzatziki
3341,CoRel1,salad,balsamic vinaigrette
3342,CoRel1,salad,mixed greens
3343,CoRel1,salad,dressing
3344,CoRel1,salad,vinaigrette
3345,CoRel1,salad,balsamic dressing
3346,CoRel1,salad,caesar dressing
3347,CoRel1,salad,italian dressing
3348,CoRel1,salad,house dressing
3349,CoRel1,salad,croutons
3350,CoRel1,salad,ginger dressing
3351,CoRel1,salad,salad dressing
3352,CoRel1,salad,tomato
3353,CoRel1,salad,blue cheese dressing
3354,CoRel1,salad,thousand island dressing
3355,CoRel1,salad,ranch dressing
3356,CoRel1,salad,anchovies
3357,CoRel1,salad,mixed green salad
3358,CoRel1,salad,overdressed
3359,CoRel1,salad,spring mix
3360,CoRel1,salad,caesar salad
3361,CoRel1,salad,grated
3362,CoRel1,salad,balsamic vinegar
3363,CoRel1,salad,dressings
3364,CoRel1,salad,field greens
3365,CoRel1,salad,ciabatta bread
3366,CoRel1,salad,veggie sandwich
3367,CoRel1,salad,salad
3368,CoRel1,salad,mayo
3369,CoRel1,salad,olive oil
3370,CoRel1,salad,ceasar salad
3371,CoRel1,salad,balsamic
3372,CoRel1,salad,focaccia
3373,CoRel1,salad,candied pecans
3374,CoRel1,salad,mayonnaise
3375,CoRel1,salad,acidic
3376,CoRel1,salad,iceberg
3377,CoRel1,salad,lemony
3378,CoRel1,salad,tomatos
3379,CoRel1,salad,roasted tomato
3380,CoRel1,salad,thousand island
3381,CoRel1,salad,evoo
3382,CoRel1,salad,dijon mustard
3383,CoRel1,salad,dijon
3384,CoRel1,salad,zesty
3385,CoRel1,salad,parsley
3386,CoRel1,salad,dipping
3387,CoRel1,salad,blue cheese crumbles
3388,CoRel1,salad,honey mustard
3389,CoRel1,salad,vinegary
3390,CoRel1,salad,kale
3391,CoRel1,salad,iceberg
3392,CoRel1,salad,romaine lettuce
3393,CoRel1,salad,romaine
3394,CoRel1,salad,lettuce
3395,CoRel1,salad,cucumber
3396,CoRel1,salad,cucumbers
3397,CoRel1,salad,wilted
3398,CoRel1,salad,seaweed
3399,CoRel1,salad,california roll
3400,CoRel1,salad,spring mix
3401,CoRel1,salad,shredded lettuce
3402,CoRel1,salad,rice paper
3403,CoRel1,salad,tuna
3404,CoRel1,salad,california rolls
3405,CoRel1,salad,masago
3406,CoRel1,salad,spicy tuna
3407,CoRel1,salad,slivers
3408,CoRel1,salad,avocado
3409,CoRel1,salad,veggie tempura
3410,CoRel1,salad,spicy salmon
3411,CoRel1,salad,sliver
3412,CoRel1,salad,maki rolls
3413,CoRel1,salad,avacado
3414,CoRel1,salad,jicama
3415,CoRel1,salad,dice
3416,CoRel1,salad,tobiko
3417,CoRel1,salad,paper towel
3418,CoRel1,salad,brown
3419,CoRel1,salad,tako
3420,CoRel1,salad,slimy
3421,CoRel1,salad,browning
3422,CoRel1,salad,imitation crab
3423,CoRel1,salad,diced
3424,CoRel1,salad,rainbow roll
3425,CoRel1,salad,plastic container
3426,CoRel1,salad,caterpillar
3427,CoRel1,salad,nori
3428,CoRel1,salad,measly
3429,CoRel1,salad,shreds
3430,CoRel1,salad,sushi roll
3431,CoRel1,salad,miso soup
3432,CoRel1,salad,wrappers
3433,CoRel1,salad,scant
3434,CoRel1,salad,tightly
3435,CoRel1,salad,sprouts
3436,CoRel1,salad,green onions
3437,CoRel1,salad,spicy mayo
3438,CoRel1,salad,processed cheese
3439,CoRel1,salad,tamago
3440,CoRel1,salad,leaf
3441,CoRel1,salad,broccoli
3442,CoRel1,salad,carrots
3443,CoRel1,salad,cabbage
3444,CoRel1,salad,celery
3445,CoRel1,salad,green beans
3446,CoRel1,salad,snow peas
3447,CoRel1,salad,greens
3448,CoRel1,salad,string beans
3449,CoRel1,salad,steamed broccoli
3450,CoRel1,salad,bok choy
3451,CoRel1,salad,black eyed peas
3452,CoRel1,salad,yams
3453,CoRel1,salad,vegetables
3454,CoRel1,salad,peas
3455,CoRel1,salad,pickled radish
3456,CoRel1,salad,steamed
3457,CoRel1,salad,turnip
3458,CoRel1,salad,mixed veggies
3459,CoRel1,salad,fried noodles
3460,CoRel1,salad,bean sprouts
3461,CoRel1,salad,fried shrimp
3462,CoRel1,salad,fish balls
3463,CoRel1,salad,noddles
3464,CoRel1,salad,potatos
3465,CoRel1,salad,steamed veggies
3466,CoRel1,salad,pork chops
3467,CoRel1,salad,chow fun
3468,CoRel1,salad,porridge
3469,CoRel1,salad,bean paste
3470,CoRel1,salad,fried dumplings
3471,CoRel1,salad,bbq beef
3472,CoRel1,salad,stir fried
3473,CoRel1,salad,japchae
3474,CoRel1,salad,boiled
3475,CoRel1,salad,pea
3476,CoRel1,salad,rice noodles
3477,CoRel1,salad,mixed vegetables
3478,CoRel1,salad,casserole
3479,CoRel1,salad,lo mein
3480,CoRel1,salad,okra
3481,CoRel1,salad,spare ribs
3482,CoRel1,salad,mac salad
3483,CoRel1,salad,potato salad
3484,CoRel1,salad,steamed egg
3485,CoRel1,salad,bbq ribs
3486,CoRel1,salad,roasted duck
3487,CoRel1,salad,veggies
3488,CoRel1,salad,fish cakes
3489,CoRel1,salad,saimin
3490,CoRel1,salad,fried catfish
3491,CoRel1,salad,pine nuts
3492,CoRel1,salad,pear
3493,CoRel1,salad,grape
3494,CoRel1,salad,beets
3495,CoRel1,salad,beet
3496,CoRel1,salad,grapes
3497,CoRel1,salad,pears
3498,CoRel1,salad,grapefruit
3499,CoRel1,salad,figs
3500,CoRel1,salad,oranges
3501,CoRel1,salad,blackberries
3502,CoRel1,salad,cherries
3503,CoRel1,salad,melon
3504,CoRel1,salad,pomegranate
3505,CoRel1,salad,fig
3506,CoRel1,salad,cherry
3507,CoRel1,salad,candied
3508,CoRel1,salad,apples
3509,CoRel1,salad,rhubarb
3510,CoRel1,salad,peaches
3511,CoRel1,salad,berries
3512,CoRel1,salad,raspberries
3513,CoRel1,salad,walnuts
3514,CoRel1,salad,watermelon
3515,CoRel1,salad,cranberries
3516,CoRel1,salad,sorbet
3517,CoRel1,salad,pistachios
3518,CoRel1,salad,apricot
3519,CoRel1,salad,blackberry
3520,CoRel1,salad,kiwi
